CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,POP2010,Rural,UATYP10
49005001402,UT,Cache,1,,1048,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3665.000007,1.000000002,1057.344184,0.288497731,1416.000016,1.000000012,258.9999999,1.0,,,,,,,,,,,,,,,23.10275704,0.022044615,,,3292.837544,0.898454992,954.4231458,0.260415592,1289.665872,0.910780983,219.9519206,0.849235215,,,,,,,,,,,,,,,23.10275704,0.022044615,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3665.0,0.0,U
49005001500,UT,Cache,0,,604,0,3.0,0.001472,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,2037.999993,0.999999997,406.3217173,0.199372776,676.9999982,0.999999997,213.0,1.0,,,,,,,,,,,,,,,4.328767097,0.007166833,,,2037.999993,0.999999997,406.3217173,0.199372776,676.9999982,0.999999997,213.0,1.0,,,,,,,,,,,,,,,4.328767097,0.007166833,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2038.0,1.0,R
49005980100,UT,Cache,0,,34,0,0.0,0.0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,105.0000005,1.000000004,0.0,0.0,42.00000034,1.000000008,5.999999964,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,105.0000005,1.000000004,0.0,0.0,42.00000034,1.000000008,5.999999964,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,10.70432112,0.101945915,0.0,0.0,1.99999998,0.047619047,0.300417391,0.050069565,,,,,,,,,,,,,,,0.0,0.0,,,0.211752124,0.002016687,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,105.0,1.0,R
49007000100,UT,Carbon,0,,1286,0,51.0,0.0133893,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,3630.592733,0.953161652,1216.998067,0.319505925,1114.748055,0.959335676,389.0490543,0.944293821,,,,,,,,,,,,,,,58.72751998,0.045666812,,,2688.506642,0.705830045,883.8190861,0.232034415,823.6697927,0.708838032,316.1052939,0.767245859,,,,,,,,,,,,,,,40.02888155,0.031126658,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3809.0,1.0,R
49007000200,UT,Carbon,0,,1743,0,99.0,0.0221526,0,0,0,1,1,1,,,0,0,0,1,1,0,0,1,,,,,,,3617.300014,0.809420455,1215.680501,0.272025174,912.2496455,0.852569762,602.2795647,0.805186584,,,,,,,,,,,,,,,105.7398478,0.060665432,,,2421.6383,0.541874759,758.3332365,0.169687455,631.5890662,0.590270155,366.7862776,0.490355986,,,,,,,,,,,,,,,59.0406436,0.033873003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4469.0,1.0,R
49007000300,UT,Carbon,1,,1667,0,372.0,0.0833894,0,1,0,1,1,1,,,0,1,0,1,0,0,0,1,,,,,,,2929.554479,0.656703537,1425.233906,0.319487538,678.7190359,0.583593324,387.5163,0.670443426,,,,,,,,,,,,,,,104.9870318,0.062979623,,,200.3604323,0.044913793,84.70241901,0.018987317,38.87913917,0.033430042,25.6383269,0.044356967,,,,,,,,,,,,,,,8.086067859,0.004850671,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4461.0,0.0,C
49007000500,UT,Carbon,1,,1618,0,2.0,0.0004708,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3582.691116,0.843383031,690.4133443,0.162526682,949.3079619,0.841585073,427.7917085,0.770795871,,,,,,,,,,,,,,,72.73945403,0.044956399,,,1750.83309,0.412154682,251.3058665,0.059158631,456.0515108,0.404300985,211.6132856,0.381285199,,,,,,,,,,,,,,,32.13887678,0.019863335,,,68.07198444,0.016024478,6.474713198,0.001524179,25.02879402,0.022188647,10.99999995,0.01981982,,,,,,,,,,,,,,,1.202847206,0.000743416,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4248.0,0.0,C
49007000600,UT,Carbon,0,,1664,0,20.0,0.004529,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,,,,,,,4405.016398,0.997512771,1635.691087,0.370401061,1196.5592,0.997964304,608.0168535,0.99674894,,,,,,,,,,,,,,,84.5164172,0.050791116,,,4320.698816,0.978419116,1612.304438,0.365105172,1173.788528,0.978972918,595.2617708,0.975838969,,,,,,,,,,,,,,,82.60505213,0.049642459,,,1693.960784,0.383596192,797.8751735,0.180678255,409.7449798,0.341738932,287.3568847,0.47107686,,,,,,,,,,,,,,,20.25696658,0.012173658,,,1187.630735,0.268938119,560.2859528,0.126876348,302.972111,0.252687332,200.29461,0.32835182,,,,,,,,,,,,,,,13.52994873,0.008130979,,,,,,,,,,,,,,,4416.0,1.0,R
49009960100,UT,Daggett,0,,426,0,63.0,0.0594901,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,,,,,,,1058.999991,0.999999991,356.2342942,0.336387435,243.0000014,1.000000006,200.9999988,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,1058.999991,0.999999991,356.2342942,0.336387435,243.0000014,1.000000006,200.9999988,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,1058.999991,0.999999991,356.2342942,0.336387435,243.0000014,1.000000006,200.9999988,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,1058.999991,0.999999991,356.2342942,0.336387435,243.0000014,1.000000006,200.9999988,0.999999994,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1059.0,1.0,R
49011125102,UT,Davis,0,,1254,0,0.0,0.0,0,0,0,0,0,0,,,0,0,0,1,1,0,0,0,,,,,,,4143.00001,1.000000002,254.1515656,0.061344814,1251.000002,1.000000001,503.9999993,0.999999999,,,,,,,,,,,,,,,0.0,0.0,,,4051.275641,0.977860401,249.2681798,0.060166107,1216.480718,0.972406649,500.999957,0.994047534,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4143.0,1.0,R
49011125103,UT,Davis,1,,1255,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3330.382896,0.775770533,854.2314632,0.198982405,1227.589524,0.76772328,215.8686875,0.873962297,,,,,,,,,,,,,,,7.341847955,0.005850078,,,2446.2841,0.569830911,494.9426641,0.115290628,921.7401776,0.576447891,181.5384796,0.734973602,,,,,,,,,,,,,,,0.500016272,0.000398419,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4293.0,0.0,U
49011125104,UT,Davis,1,,1596,0,221.0,0.0381824,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,5788.000024,1.000000004,699.2471889,0.120809811,1956.00001,1.000000005,300.0,1.0,,,,,,,,,,,,,,,16.33739606,0.010236464,,,5522.080731,0.954056795,646.1414253,0.111634662,1864.867666,0.953408827,291.1892517,0.970630839,,,,,,,,,,,,,,,16.33739606,0.010236464,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5788.0,0.0,U
49011125200,UT,Davis,1,,886,0,488.0,0.1470322,1,1,1,0,0,1,,,1,1,1,1,1,0,0,0,,,,,,,3194.482434,0.962483409,1347.37311,0.40595755,1100.994173,0.963249495,5.999999961,0.999999993,,,,,,,,,,,,,,,0.0,0.0,,,1157.691098,0.3488072,436.270458,0.131446357,298.6166442,0.261256907,0.600843959,0.10014066,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3319.0,0.0,U
49011125301,UT,Davis,1,,1730,0,0.0,0.0,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2490.899693,0.487646768,746.1891073,0.146082441,786.1694119,0.483796561,299.1535412,0.477118885,,,,,,,,,,,,,,,35.27452477,0.020389899,,,194.170751,0.038013068,57.57159594,0.011270868,60.28189099,0.037096548,30.71503614,0.048987298,,,,,,,,,,,,,,,4.100363107,0.002370152,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5108.0,0.0,U
49011125303,UT,Davis,1,,2948,0,6.0,0.000563,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,6309.004623,0.592005689,1400.876984,0.131451345,2476.076357,0.572106367,296.7737101,0.730969729,,,,,,,,,,,,,,,53.16590613,0.018034568,,,2334.533388,0.219061029,426.9195415,0.040060011,876.1661219,0.202441341,124.5600304,0.306798104,,,,,,,,,,,,,,,38.05813282,0.012909814,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,10657.0,0.0,U
49011125304,UT,Davis,1,,1486,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,4299.803652,0.877331902,792.527363,0.161707277,1483.544337,0.878356623,251.4042088,0.728707852,,,,,,,,,,,,,,,60.97819965,0.041035128,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4901.0,0.0,U
49011125305,UT,Davis,1,,1889,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,5210.182827,0.846908782,1008.1136,0.16386762,1794.347002,0.871465275,291.3211396,0.818317808,,,,,,,,,,,,,,,24.68259266,0.013066486,,,321.7479706,0.052299735,69.49786377,0.011296792,97.82347751,0.047510188,18.80601302,0.052825879,,,,,,,,,,,,,,,1.235195935,0.000653889,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6152.0,0.0,U
49011125401,UT,Davis,1,,3115,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,10598.03122,0.937132481,1502.149469,0.132827789,4061.4745,0.943212843,606.7415532,0.929160112,,,,,,,,,,,,,,,28.42397184,0.009124871,,,8381.193133,0.741108244,1258.035872,0.111242008,3196.859419,0.742419744,493.6830905,0.756023109,,,,,,,,,,,,,,,20.19676886,0.006483714,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,11309.0,0.0,U
49011125403,UT,Davis,1,,3022,0,93.0,0.0081301,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,8777.272441,0.767311167,1479.204932,0.129312434,3690.485496,0.767571859,391.9381212,0.735343567,,,,,,,,,,,,,,,8.790635321,0.00290888,,,3453.327956,0.301890721,558.5468997,0.048828298,1395.12898,0.290168257,153.5088423,0.288009085,,,,,,,,,,,,,,,3.298970873,0.001091652,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,11439.0,0.0,U
49011125405,UT,Davis,1,,2414,0,28.0,0.0029749,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,9412.000006,1.000000001,2822.722291,0.299906746,4240.999978,0.999999995,214.0000007,1.000000003,,,,,,,,,,,,,,,30.33571462,0.012566576,,,8203.055571,0.871552866,2310.050365,0.245436715,3640.215277,0.8583389,196.2569964,0.917088768,,,,,,,,,,,,,,,26.08441077,0.010805473,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,9412.0,0.0,U
49011125406,UT,Davis,1,,1889,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,6530.629383,0.871796741,1056.30875,0.141010379,2813.394592,0.86913642,228.9129714,0.867094589,,,,,,,,,,,,,,,16.60757877,0.00879173,,,2809.180639,0.375007427,348.5513405,0.046529347,1253.035759,0.387097856,120.05518,0.45475447,,,,,,,,,,,,,,,2.985845715,0.001580649,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,7491.0,0.0,U
49011125501,UT,Davis,1,,1706,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,3091.730858,0.536852033,769.1143663,0.133549985,1134.371668,0.575823182,128.9664538,0.405554886,,,,,,,,,,,,,,,0.0,0.0,,,2.605731136,0.000452462,0.358720496,6.23e-05,0.150415257,7.64e-05,0.42225036,0.001327831,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5759.0,0.0,U
49011125502,UT,Davis,1,,1619,0,0.0,0.0,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,2624.585756,0.485046342,979.4616904,0.181013064,962.9381168,0.501269191,133.0255959,0.385581437,,,,,,,,,,,,,,,25.79413375,0.015932139,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5411.0,0.0,U
49011125503,UT,Davis,1,,1285,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,3625.573505,0.772220129,594.9364491,0.126717029,1427.674523,0.777600503,145.3895969,0.709217546,,,,,,,,,,,,,,,0.0,0.0,,,318.9105246,0.067925564,51.89928293,0.01105416,129.8028951,0.070698745,16.06199232,0.078351182,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4695.0,0.0,U
49011125600,UT,Davis,1,,50,1,1093.0,0.8981101,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,1198.474282,0.984777553,682.2084309,0.560565679,121.0296864,0.960553067,4.192611627,0.698768605,,,,,,,,,,,,,,,5.240896892,0.104817938,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,1217.0,0.0,U
49011125701,UT,Davis,1,,1316,0,80.0,0.0218759,0,1,0,1,1,1,,,0,1,0,1,0,0,0,1,,,,,,,2400.510238,0.656415159,1160.184869,0.317250443,808.2341479,0.659244819,273.6328869,0.807176657,,,,,,,,,,,,,,,105.5801077,0.080228045,,,14.12064572,0.003861265,8.862467784,0.002423426,6.218800008,0.005072431,0.23065719,0.000680405,,,,,,,,,,,,,,,0.334317557,0.000254041,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3657.0,0.0,U
49011125702,UT,Davis,1,,1348,0,48.0,0.0125033,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,1030.092585,0.268323153,563.1169123,0.146683228,322.344347,0.259745646,108.0967761,0.27159994,,,,,,,,,,,,,,,8.487661192,0.006296485,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3839.0,0.0,U
49011125801,UT,Davis,1,,2371,0,26.0,0.0038789,1,1,1,0,0,1,,,1,1,1,1,1,0,0,0,,,,,,,4138.216049,0.617367753,1094.820227,0.16333287,1226.664684,0.604268317,430.9983662,0.786493369,,,,,,,,,,,,,,,42.52939652,0.017937325,,,840.8508236,0.125443954,190.936547,0.028485238,261.3271454,0.128732584,102.3708115,0.18680805,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6703.0,0.0,U
49011125804,UT,Davis,1,,1905,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,4611.721001,0.723180336,644.6892368,0.101096007,1418.359741,0.706706398,354.76767,0.819324873,,,,,,,,,,,,,,,11.10169511,0.005827661,,,2139.97872,0.335577657,301.1367255,0.047222319,631.6863087,0.314741559,240.6776835,0.555837606,,,,,,,,,,,,,,,10.94836434,0.005747173,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6377.0,0.0,U
49011125805,UT,Davis,1,,2045,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,4728.904692,0.76680796,634.1882287,0.102835776,1675.197058,0.821980892,184.1176645,0.605650212,,,,,,,,,,,,,,,12.10020136,0.005916969,,,20.11151767,0.003261151,2.745696366,0.000445224,6.88280797,0.003377236,1.610718727,0.005298417,,,,,,,,,,,,,,,0.072823459,3.56e-05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6167.0,0.0,U
49011125807,UT,Davis,1,,1170,0,0.0,0.0,0,0,0,0,0,0,,,0,1,0,1,0,0,0,0,,,,,,,3114.000018,1.000000006,637.2202768,0.204630789,944.0000094,1.00000001,170.9999992,0.999999995,,,,,,,,,,,,,,,30.36656871,0.025954332,,,499.2286901,0.160317498,230.3166119,0.073961661,126.3789253,0.13387598,62.11547136,0.363248371,,,,,,,,,,,,,,,8.59598813,0.007346998,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,3114.0,0.0,U
49011125808,UT,Davis,1,,2520,0,14.0,0.0024929,0,1,0,1,1,1,,,0,1,0,1,0,0,0,1,,,,,,,3833.736998,0.682645477,1245.37898,0.221755516,809.2519317,0.597674986,259.1361783,0.540994109,,,,,,,,,,,,,,,128.5520576,0.051012721,,,80.81184101,0.014389573,34.3432188,0.006115246,5.583551168,0.004123745,2.973380804,0.006207476,,,,,,,,,,,,,,,6.011596888,0.002385554,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,5616.0,0.0,U
49011125905,UT,Davis,1,,2120,0,3.0,0.0004873,0,1,0,0,0,1,,,0,1,0,1,0,0,0,0,,,,,,,1398.10399,0.227112409,318.2251167,0.051693489,372.2855888,0.192894087,216.5400541,0.282689366,,,,,,,,,,,,,,,17.66885545,0.008334366,,,483.2135635,0.078494731,100.916869,0.016393254,128.8225616,0.066747441,65.37119836,0.08534099,,,,,,,,,,,,,,,2.197270699,0.001036448,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6156.0,0.0,U
49011125906,UT,Davis,1,,2116,0,11.0,0.0015744,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,4529.334853,0.648251732,1051.97218,0.150561354,1490.882637,0.620425567,414.8513586,0.759801023,,,,,,,,,,,,,,,30.30869389,0.014323579,,,1337.440879,0.191418474,144.6648649,0.020704861,387.5922665,0.161295159,172.3050874,0.315577083,,,,,,,,,,,,,,,4.177034132,0.001974024,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,6987.0,0.0,U
49011125907,UT,Davis,1,,625,0,4.0,0.0019666,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,1865.040644,0.91693247,111.86664,0.054998348,511.3649757,0.906675489,120.8746639,0.875903361,,,,,,,,,,,,,,,0.0,0.0,,,727.8957509,0.357864184,43.6597735,0.021464982,202.7712349,0.359523466,35.32919821,0.256008683,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,2034.0,0.0,U
49011125908,UT,Davis,1,,1500,0,0.0,0.0,0,0,0,0,0,0,,,1,1,1,1,1,0,0,0,,,,,,,3720.210538,0.779918352,378.8647713,0.079426577,1064.544186,0.753926477,423.1488254,0.894606396,,,,,,,,,,,,,,,17.057134,0.011371423,,,2478.251485,0.519549578,176.7913024,0.037063166,681.4090573,0.482584318,347.7728648,0.735249186,,,,,,,,,,,,,,,12.50118425,0.008334123,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4770.0,0.0,U
49011126001,UT,Davis,1,,1660,0,0.0,0.0,1,1,1,0,0,1,,,1,1,1,1,1,0,0,0,,,,,,,4249.952563,0.867160286,1129.507932,0.230464789,1318.810955,0.87050228,344.7153362,0.859639243,,,,,,,,,,,,,,,67.69588111,0.040780651,,,927.817423,0.189311859,163.1401091,0.033287107,319.4076065,0.210830103,24.05931642,0.059998295,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,4901.0,0.0,U
